"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-12-11","2014","345","Millimeters (mercury)","None","","1","100.0000","","639","","639","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-12-11","2014","345","Degrees Centigrade","None","","1","100.0000","","0.1","","0.1","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-12-11","2014","345","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-12-11","2014","345","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-12-11","2014","345","Degrees Centigrade","None","","1","100.0000","","14","","14","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-12-11","2014","345","Millimeters (mercury)","None","","1","100.0000","","641","","641","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-12-11","2014","345","Parts per billion","None","","24","100.0000","","32.666667","","40","6","38","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-12-11","2014","345","Parts per billion","None","","24","100.0000","","32.666667","","40","6","38","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-12-11","2014","345","Parts per billion","None","","24","100.0000","","74.291667","","138","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-12-11","2014","345","Degrees Compass","None","","24","100.0000","","197.25","","360","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-12-11","2014","345","Knots","None","","24","100.0000","","2.804167","","3.8","14",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-12-11","2014","345","Degrees Centigrade","None","","1","100.0000","","7.4","","7.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-12-12","2014","346","Micrograms/cubic meter (25 C)","None","","24","100.0000","","16.5","","49","9",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-12-12","2014","346","Micrograms/cubic meter (25 C)","None","","1","100.0000","","16","","16","23","15","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-12-12","2014","346","Parts per billion","None","","24","100.0000","","18.25","","115","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-12-12","2014","346","Micrograms/cubic meter (LC)","None","","24","100.0000","","4.616667","","10.6","9",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-12-12","2014","346","Micrograms/cubic meter (LC)","None","","1","100.0000","","4.6","","4.6","23","26","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-12-12","2014","346","Micrograms/cubic meter (LC)","None","","24","100.0000","","4.616667","","10.6","9",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-12-12","2014","346","Micrograms/cubic meter (LC)","None","","1","100.0000","","4.6","","4.6","0","26","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-12-12","2014","346","Micrograms/cubic meter (LC)","None","","1","100.0000","","4.6","","4.6","0","26","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-12-12","2014","346","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-12-12","2014","346","Millimeters (mercury)","None","","1","100.0000","","642","","642","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-12-12","2014","346","Parts per million","None","","24","100.0000","","0.022875","","0.041","13",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-12-12","2014","346","Parts per million","None","","17","100.0000","","0.037471","","0.045","22","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-12-12","2014","346","Parts per million","None","","24","100.0000","","0.970833","","1.8","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-12-12","2014","346","Parts per million","None","","24","100.0000","","1.070833","","1.5","0","17","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-12-12","2014","346","Millimeters (mercury)","None","","1","100.0000","","636","","636","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-12-12","2014","346","Degrees Centigrade","None","","1","100.0000","","3.2","","3.2","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-12-12","2014","346","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-12-12","2014","346","Percent","None","","1","100.0000","","0.6","","0.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-12-12","2014","346","Degrees Centigrade","None","","1","100.0000","","19.4","","19.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-12-12","2014","346","Millimeters (mercury)","None","","1","100.0000","","639","","639","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-12-12","2014","346","Parts per billion","None","","24","100.0000","","16.791667","","38","6","36","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-12-12","2014","346","Parts per billion","None","","24","100.0000","","16.791667","","38","6","36","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-12-12","2014","346","Parts per billion","None","","24","100.0000","","34.541667","","152","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-12-12","2014","346","Degrees Compass","None","","24","100.0000","","114.666667","","351","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-12-12","2014","346","Knots","None","","24","100.0000","","7.2625","","14","21",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-12-12","2014","346","Degrees Centigrade","None","","1","100.0000","","11.7","","11.7","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-12-13","2014","347","Micrograms/cubic meter (25 C)","None","","24","100.0000","","7.125","","11","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-12-13","2014","347","Micrograms/cubic meter (25 C)","None","","1","100.0000","","7","","7","23","6","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-12-13","2014","347","Parts per billion","None","","24","100.0000","","2.083333","","5","17",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","24","100.0000","","1.416667","","4.8","22",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","1","100.0000","","1.4","","1.4","23","8","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","3","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2014-12-13","2014","347","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0","","0","0","0","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","24","100.0000","","1.416667","","4.8","22",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","1","100.0000","","1.4","","1.4","0","8","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","1","100.0000","","1.4","","1.4","0","8","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-12-13","2014","347","Millimeters (mercury)","None","","1","100.0000","","642","","642","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","85101","3","40.253611","-111.663056","WGS84","PM10 - LC","24 HOUR","","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-12-13","2014","347","Parts per million","None","","24","100.0000","","0.032708","","0.055","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-12-13","2014","347","Parts per million","None","","17","100.0000","","0.027235","","0.031","7","29","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-12-13","2014","347","Parts per million","None","","24","100.0000","","0.8875","","1","9",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-12-13","2014","347","Parts per million","None","","24","100.0000","","0.8625","","0.9","9","10","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-12-13","2014","347","Millimeters (mercury)","None","","1","100.0000","","638","","638","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-12-13","2014","347","Degrees Centigrade","None","","1","100.0000","","1.7","","1.7","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-12-13","2014","347","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-12-13","2014","347","Percent","None","","1","100.0000","","0.6","","0.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-12-13","2014","347","Degrees Centigrade","None","","1","100.0000","","10.4","","10.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","85101","2","40.253611","-111.663056","WGS84","PM10 - LC","24 HOUR","","2014-12-13","2014","347","Micrograms/cubic meter (LC)","None","","1","100.0000","","3","","3","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-12-13","2014","347","Millimeters (mercury)","None","","1","100.0000","","640","","640","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-12-13","2014","347","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-12-13","2014","347","Parts per billion","None","","24","100.0000","","10.333333","","19","9","18","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-12-13","2014","347","Parts per billion","None","","24","100.0000","","10.333333","","19","9","18","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-12-13","2014","347","Parts per billion","None","","24","100.0000","","11.583333","","23","17",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-12-13","2014","347","Degrees Compass","None","","24","100.0000","","192.541667","","352","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-12-13","2014","347","Knots","None","","24","100.0000","","3.716667","","7.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-12-13","2014","347","Degrees Centigrade","None","","1","100.0000","","4.8","","4.8","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","2","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2014-12-13","2014","347","Micrograms/cubic meter (25 C)","None","","1","100.0000","","4","","4","0","4","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-12-14","2014","348","Micrograms/cubic meter (25 C)","None","","24","100.0000","","8.666667","","17","21",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-12-14","2014","348","Micrograms/cubic meter (25 C)","None","","1","100.0000","","8","","8","23","7","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-12-14","2014","348","Parts per billion","None","","24","100.0000","","3.75","","28","23",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-12-14","2014","348","Micrograms/cubic meter (LC)","None","","24","100.0000","","3.645833","","7.8","15",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-12-14","2014","348","Micrograms/cubic meter (LC)","None","","1","100.0000","","3.6","","3.6","23","20","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-12-14","2014","348","Micrograms/cubic meter (LC)","None","","24","100.0000","","3.645833","","7.8","15",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-12-14","2014","348","Micrograms/cubic meter (LC)","None","","1","100.0000","","3.6","","3.6","0","20","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-12-14","2014","348","Micrograms/cubic meter (LC)","None","","1","100.0000","","3.6","","3.6","0","20","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-12-14","2014","348","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-12-14","2014","348","Millimeters (mercury)","None","","1","100.0000","","646","","646","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-12-14","2014","348","Parts per million","None","","24","100.0000","","0.025625","","0.034","3",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-12-14","2014","348","Parts per million","None","","17","100.0000","","0.017706","","0.031","8","29","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-12-14","2014","348","Parts per million","None","","24","100.0000","","0.891667","","1.3","23",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-12-14","2014","348","Parts per million","None","","24","100.0000","","0.858333","","1","22","11","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-12-14","2014","348","Millimeters (mercury)","None","","1","100.0000","","640","","640","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-12-14","2014","348","Degrees Centigrade","None","","1","100.0000","","-1.6","","-1.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-12-14","2014","348","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
